_u,_v,re(NearPoyntingZ)*0.000025[irrad_W_per_m2]
-0.106061,-0.146465,1.67396e-05
-0.0959596,-0.146465,1.69359e-05
-0.0858586,-0.146465,1.68907e-05
-0.0757576,-0.146465,1.65828e-05
-0.0656566,-0.146465,1.60189e-05
-0.0555556,-0.146465,1.52401e-05
-0.0454545,-0.146465,1.43232e-05
-0.0353535,-0.146465,1.33727e-05
-0.0252525,-0.146465,1.2505e-05
-0.0151515,-0.146465,1.18252e-05
-0.00505051,-0.146465,1.14016e-05
0.00505051,-0.146465,1.12671e-05
0.0151515,-0.146465,1.14294e-05
0.0252525,-0.146465,1.18258e-05
0.0353535,-0.146465,1.23902e-05
0.0454545,-0.146465,1.3049e-05
0.0555556,-0.146465,1.37259e-05
0.0656566,-0.146465,1.43436e-05
0.0757576,-0.146465,1.48298e-05
0.0858586,-0.146465,1.51261e-05
0.0959596,-0.146465,1.51979e-05
0.106061,-0.146465,1.50386e-05
0.116162,-0.146465,1.46683e-05
0.126263,-0.146465,1.41262e-05
0.136364,-0.146465,1.34765e-05
0.146465,-0.146465,1.27457e-05
0.156566,-0.146465,1.19655e-05
0.166667,-0.146465,1.11722e-05
0.176768,-0.146465,1.0393e-05
0.186869,-0.146465,9.64673e-06
0.19697,-0.146465,8.94499e-06
0.207071,-0.146465,8.29374e-06
0.217172,-0.146465,7.69491e-06
0.227273,-0.146465,7.14771e-06
0.237374,-0.146465,6.64959e-06
0.247475,-0.146465,6.197e-06
0.257576,-0.146465,5.78062e-06
0.267677,-0.146465,5.40686e-06
0.277778,-0.146465,5.06371e-06
0.287879,-0.146465,4.74847e-06
0.29798,-0.146465,4.45858e-06
0.308081,-0.146465,4.19167e-06
0.318182,-0.146465,3.94554e-06
0.328283,-0.146465,3.71821e-06
0.338384,-0.146465,3.50788e-06
0.348485,-0.146465,3.31295e-06
0.358586,-0.146465,3.13197e-06
0.368687,-0.146465,2.96366e-06
0.378788,-0.146465,2.80687e-06
0.388889,-0.146465,2.66179e-06
0.39899,-0.146465,2.52648e-06
0.409091,-0.146465,2.39951e-06
0.419192,-0.146465,2.28026e-06
0.429293,-0.146465,2.16816e-06
0.439394,-0.146465,2.0627e-06
0.449495,-0.146465,1.96343e-06
0.459596,-0.146465,1.86991e-06
0.469697,-0.146465,1.78175e-06
0.479798,-0.146465,1.6986e-06
0.489899,-0.146465,1.62013e-06
0.5,-0.146465,1.54602e-06
-0.5,-0.136364,1.68453e-06
-0.489899,-0.136364,1.76763e-06
-0.479798,-0.136364,1.85627e-06
-0.469697,-0.136364,1.95092e-06
-0.459596,-0.136364,2.0521e-06
-0.449495,-0.136364,2.16038e-06
-0.439394,-0.136364,2.27642e-06
-0.429293,-0.136364,2.40092e-06
-0.419192,-0.136364,2.53467e-06
-0.409091,-0.136364,2.67853e-06
-0.39899,-0.136364,2.83347e-06
-0.388889,-0.136364,3.00056e-06
-0.378788,-0.136364,3.18097e-06
-0.368687,-0.136364,3.37411e-06
-0.358586,-0.136364,3.58343e-06
-0.348485,-0.136364,3.81007e-06
-0.338384,-0.136364,4.05592e-06
-0.328283,-0.136364,4.32313e-06
-0.318182,-0.136364,4.61413e-06
-0.308081,-0.136364,4.93166e-06
-0.29798,-0.136364,5.27877e-06
-0.287879,-0.136364,5.65885e-06
-0.277778,-0.136364,6.07557e-06
-0.267677,-0.136364,6.53286e-06
-0.257576,-0.136364,7.03474e-06
-0.247475,-0.136364,7.59036e-06
-0.237374,-0.136364,8.19621e-06
-0.227273,-0.136364,8.86118e-06
-0.217172,-0.136364,9.58896e-06
-0.207071,-0.136364,1.03818e-05
-0.19697,-0.136364,1.12399e-05
-0.186869,-0.136364,1.21602e-05
-0.176768,-0.136364,1.31353e-05
-0.166667,-0.136364,1.41531e-05
-0.156566,-0.136364,1.51949e-05
-0.146465,-0.136364,1.62358e-05
-0.136364,-0.136364,1.72447e-05
-0.126263,-0.136364,1.81848e-05
-0.116162,-0.136364,1.89849e-05
-0.106061,-0.136364,1.96166e-05
-0.0959596,-0.136364,2.0027e-05
-0.0858586,-0.136364,2.01649e-05
-0.0757576,-0.136364,1.99959e-05
-0.0656566,-0.136364,1.95162e-05
-0.0555556,-0.136364,1.87627e-05
-0.0454545,-0.136364,1.78161e-05
-0.0353535,-0.136364,1.67929e-05
-0.0252525,-0.136364,1.58278e-05
-0.0151515,-0.136364,1.5048e-05
-0.00505051,-0.136364,1.45432e-05
0.00505051,-0.136364,1.437e-05
0.0151515,-0.136364,1.45277e-05
0.0252525,-0.136364,1.49725e-05
0.0353535,-0.136364,1.56225e-05
0.0454545,-0.136364,1.6381e-05
0.0555556,-0.136364,1.71426e-05
0.0656566,-0.136364,1.77998e-05
0.0757576,-0.136364,1.82561e-05
0.0858586,-0.136364,1.84425e-05
0.0959596,-0.136364,1.83289e-05
0.106061,-0.136364,1.79267e-05
0.116162,-0.136364,1.72807e-05
0.126263,-0.136364,1.64548e-05
0.136364,-0.136364,1.55193e-05
0.146465,-0.136364,1.45287e-05
0.156566,-0.136364,1.35148e-05
0.166667,-0.136364,1.25179e-05
0.176768,-0.136364,1.15651e-05
0.186869,-0.136364,1.06728e-05
0.19697,-0.136364,9.84892e-06
0.207071,-0.136364,9.09563e-06
0.217172,-0.136364,8.41122e-06
0.227273,-0.136364,7.79166e-06
0.237374,-0.136364,7.23169e-06
0.247475,-0.136364,6.72557e-06
0.257576,-0.136364,6.26323e-06
0.267677,-0.136364,5.84947e-06
0.277778,-0.136364,5.47019e-06
0.287879,-0.136364,5.12214e-06
0.29798,-0.136364,4.80235e-06
0.308081,-0.136364,4.5081e-06
0.318182,-0.136364,4.23691e-06
0.328283,-0.136364,3.98656e-06
0.338384,-0.136364,3.75508e-06
0.348485,-0.136364,3.54068e-06
0.358586,-0.136364,3.34177e-06
0.368687,-0.136364,3.15695e-06
0.378788,-0.136364,2.98494e-06
0.388889,-0.136364,2.82543e-06
0.39899,-0.136364,2.67727e-06
0.409091,-0.136364,2.53849e-06
0.419192,-0.136364,2.40839e-06
0.429293,-0.136364,2.28633e-06
0.439394,-0.136364,2.17173e-06
0.449495,-0.136364,2.06407e-06
0.459596,-0.136364,1.96285e-06
0.469697,-0.136364,1.86763e-06
0.479798,-0.136364,1.778e-06
0.489899,-0.136364,1.69357e-06
0.5,-0.136364,1.61399e-06
-0.5,-0.126263,1.74588e-06
-0.489899,-0.126263,1.834e-06
-0.479798,-0.126263,1.92809e-06
-0.469697,-0.126263,2.0287e-06
-0.459596,-0.126263,2.13639e-06
-0.449495,-0.126263,2.2518e-06
-0.439394,-0.126263,2.37564e-06
-0.429293,-0.126263,2.5087e-06
-0.419192,-0.126263,2.65186e-06
-0.409091,-0.126263,2.80607e-06
-0.39899,-0.126263,2.97243e-06
-0.388889,-0.126263,3.15212e-06
-0.378788,-0.126263,3.34647e-06
-0.368687,-0.126263,3.55496e-06
-0.358586,-0.126263,3.78133e-06
-0.348485,-0.126263,4.02678e-06
-0.338384,-0.126263,4.29344e-06
-0.328283,-0.126263,4.58371e-06
-0.318182,-0.126263,4.90033e-06
-0.308081,-0.126263,5.24642e-06
-0.29798,-0.126263,5.62549e-06
-0.287879,-0.126263,6.04149e-06
-0.277778,-0.126263,6.49881e-06
-0.267677,-0.126263,7.00226e-06
-0.257576,-0.126263,7.55694e-06
-0.247475,-0.126263,8.17073e-06
-0.237374,-0.126263,8.84833e-06
-0.227273,-0.126263,9.59684e-06
-0.217172,-0.126263,1.04224e-05
-0.207071,-0.126263,1.13303e-05
-0.19697,-0.126263,1.23238e-05
-0.186869,-0.126263,1.3403e-05
-0.176768,-0.126263,1.45639e-05
-0.166667,-0.126263,1.57963e-05
-0.156566,-0.126263,1.70824e-05
-0.146465,-0.126263,1.83963e-05
-0.136364,-0.126263,1.97027e-05
-0.126263,-0.126263,2.0958e-05
-0.116162,-0.126263,2.20902e-05
-0.106061,-0.126263,2.30274e-05
-0.0959596,-0.126263,2.37266e-05
-0.0858586,-0.126263,2.41212e-05
-0.0757576,-0.126263,2.41607e-05
-0.0656566,-0.126263,2.38278e-05
-0.0555556,-0.126263,2.31532e-05
-0.0454545,-0.126263,2.222e-05
-0.0353535,-0.126263,2.11552e-05
-0.0252525,-0.126263,2.01106e-05
-0.0151515,-0.126263,1.92349e-05
-0.00505051,-0.126263,1.86427e-05
0.00505051,-0.126263,1.84056e-05
0.0151515,-0.126263,1.85466e-05
0.0252525,-0.126263,1.9042e-05
0.0353535,-0.126263,1.97879e-05
0.0454545,-0.126263,2.06534e-05
0.0555556,-0.126263,2.14902e-05
0.0656566,-0.126263,2.21489e-05
0.0757576,-0.126263,2.25049e-05
0.0858586,-0.126263,2.24835e-05
0.0959596,-0.126263,2.2072e-05
0.106061,-0.126263,2.1314e-05
0.116162,-0.126263,2.02905e-05
0.126263,-0.126263,1.90972e-05
0.136364,-0.126263,1.78085e-05
0.146465,-0.126263,1.65056e-05
0.156566,-0.126263,1.52203e-05
0.166667,-0.126263,1.39934e-05
0.176768,-0.126263,1.28488e-05
0.186869,-0.126263,1.17973e-05
0.19697,-0.126263,1.08415e-05
0.207071,-0.126263,9.97807e-06
0.217172,-0.126263,9.2009e-06
0.227273,-0.126263,8.50222e-06
0.237374,-0.126263,7.87382e-06
0.247475,-0.126263,7.30769e-06
0.257576,-0.126263,6.79492e-06
0.267677,-0.126263,6.33596e-06
0.277778,-0.126263,5.91551e-06
0.287879,-0.126263,5.52989e-06
0.29798,-0.126263,5.17576e-06
0.308081,-0.126263,4.85009e-06
0.318182,-0.126263,4.55015e-06
0.328283,-0.126263,4.27349e-06
0.338384,-0.126263,4.0179e-06
0.348485,-0.126263,3.78142e-06
0.358586,-0.126263,3.56229e-06
0.368687,-0.126263,3.35895e-06
0.378788,-0.126263,3.16999e-06
0.388889,-0.126263,2.99472e-06
0.39899,-0.126263,2.83252e-06
0.409091,-0.126263,2.68093e-06
0.419192,-0.126263,2.53914e-06
0.429293,-0.126263,2.40643e-06
0.439394,-0.126263,2.28212e-06
0.449495,-0.126263,2.16559e-06
0.459596,-0.126263,2.05628e-06
0.469697,-0.126263,1.95367e-06
0.479798,-0.126263,1.85729e-06
0.489899,-0.126263,1.7667e-06
0.5,-0.126263,1.68149e-06
-0.5,-0.116162,1.80165e-06
-0.489899,-0.116162,1.89618e-06
-0.479798,-0.116162,1.99718e-06
-0.469697,-0.116162,2.10518e-06
-0.459596,-0.116162,2.2208e-06
-0.449495,-0.116162,2.34468e-06
-0.439394,-0.116162,2.47756e-06
-0.429293,-0.116162,2.62023e-06
-0.419192,-0.116162,2.77358e-06
-0.409091,-0.116162,2.93859e-06
-0.39899,-0.116162,3.11632e-06
-0.388889,-0.116162,3.30797e-06
-0.378788,-0.116162,3.51483e-06
-0.368687,-0.116162,3.73688e-06
-0.358586,-0.116162,3.98062e-06
-0.348485,-0.116162,4.24557e-06
-0.338384,-0.116162,4.53412e-06
-0.328283,-0.116162,4.84898e-06
-0.318182,-0.116162,5.19325e-06
-0.308081,-0.116162,5.57045e-06
-0.29798,-0.116162,5.9846e-06
-0.287879,-0.116162,6.44026e-06
-0.277778,-0.116162,6.94264e-06
